Investigation.Type,Location,Abbreviation,Country,Aircraft.damage,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition
Accident,Viola,TN,United States,Substantial,ROBINSON HELICOPTER,R44,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Fairfield,NC,United States,Substantial,CESSNA,R172K,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Monte Vista,CO,United States,Substantial,AIR TRACTOR INC,AT 402B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,San Antonio,TX,United States,Substantial,AERO COMMANDER,100,1.0,Reciprocating,Business,0.0,1.0,1.0,0.0,VMC
Accident,Gilbert,IA,United States,Substantial,BELL,47G 4A,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Baltimore,MD,United States,Substantial,ISRAEL AIRCRAFT INDUSTRIES,1125 WESTWIND ASTRA,2.0,Turbo Fan,Business,0.0,0.0,0.0,7.0,VMC
Accident,Albertson,NC,United States,Substantial,CESSNA,A188B,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,De Queen,AR,United States,Substantial,BELL,47G,1.0,Turbo Shaft,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Hector,MN,United States,Substantial,EAGLE AIRCRAFT CO,EAGLE DW 1,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Emmett,KS,United States,Substantial,GRUMMAN,G-164A,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Princeton,CA,United States,Substantial,GRUMMAN,G164 - B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Spanish Fork,UT,United States,Substantial,CESSNA,560XL,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,3.0,VMC
Accident,Nekoosa,WI,United States,Substantial,AIR TRACTOR INC,AT 401,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Montecito,CA,United States,Substantial,CESSNA,182F,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC
Accident,Kansasville,WI,United States,Destroyed,ROBINSON,R44,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Trenton,NC,United States,Substantial,GRUMMAN,G164,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Wiville,AR,United States,Destroyed,AIR TRACTOR INC,AT-802A,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Cresco,IA,United States,Substantial,BELL,206B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Harvey,ND,United States,Substantial,PIPER,PA 25-235,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Carlos,TX,United States,Substantial,ROBINSON HELICOPTER COMPANY,R44 II,1.0,Reciprocating,Business,0.0,0.0,2.0,0.0,VMC
Accident,Hancock,WI,United States,Destroyed,WEATHERLY AVIATION COMPANY INC,620B,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Houlton,ME,United States,Destroyed,PIPER,PA44,2.0,Reciprocating,Business,1.0,0.0,0.0,0.0,IMC
Accident,Monroe,NE,United States,Substantial,AIR TRACTOR INC,AT 502B,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Cheyenne,WY,United States,Substantial,ROBINSON,R44 II,1.0,Reciprocating,Business,0.0,3.0,3.0,0.0,VMC
Accident,Las Vegas,NV,United States,Substantial,BEECH,C90,2.0,Turbo Prop,Business,0.0,0.0,0.0,5.0,VMC
Accident,New Smyrna Beach,FL,United States,Substantial,MCDONNELL DOUGLAS HELICOPTER,369E,1.0,Turbo Shaft,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Arctic Village,AK,United States,Substantial,DEHAVILLAND,BEAVER DHC 2 MK.1,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Fort Pierre,SD,United States,Substantial,AIR TRACTOR INC,AT 402A,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Elmwood,NE,United States,Substantial,PIPER,PA-36-375,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Myakka City,FL,United States,Substantial,MOONEY AIRPLANE CO INC,M20TN,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Paxton,NE,United States,Substantial,SCHWEIZER AIRCRAFT CORP,G 164B,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Thomaston,GA,United States,Destroyed,BELL,206,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Platteville,WI,United States,Substantial,CESSNA,421B,2.0,Reciprocating,Business,0.0,2.0,0.0,0.0,VMC
Accident,Woodville,TX,United States,Substantial,BELL,206B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Bentonville,AR,United States,Substantial,CESSNA,305F,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Huntsville,TX,United States,Substantial,BELL,47G,1.0,Turbo Shaft,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Cedar City,UT,United States,Destroyed,CESSNA,152,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC
Accident,Devine,TX,United States,Substantial,ROBINSON HELICOPTER COMPANY,R44 II,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Hammond,LA,United States,Destroyed,CESSNA,421B,2.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC
Accident,Dickinson,AL,United States,Substantial,BELL,206L 3,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Ray,MI,United States,Substantial,COMP AIR INC. (PLAMBECK),CA8,1.0,Turbo Prop,Business,0.0,1.0,0.0,0.0,VMC
Accident,Elberta,UT,United States,Substantial,CESSNA,A188A,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Weston,FL,United States,Substantial,PIPER,PA31,2.0,Reciprocating,Business,1.0,1.0,0.0,1.0,VMC
Accident,Pascagoula,MS,United States,Destroyed,SCHUMACHER,Lancair Super ES,1.0,Reciprocating,Business,3.0,0.0,0.0,0.0,IMC
Accident,Atlanta,GA,United States,Substantial,CESSNA,P210,1.0,Turbo Prop,Business,0.0,0.0,0.0,2.0,VMC
Accident,Grand Forks,ND,United States,Substantial,CESSNA,208B,2.0,Turbo Prop,Business,0.0,0.0,0.0,10.0,IMC
Accident,Clearwater,FL,United States,Substantial,PIPER,PA 31,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,3.0,VMC
Accident,Tahlequah,OK,United States,Substantial,BEECH,V35B,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Stevensville,MD,United States,Substantial,PIPER,PA 46,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Wichita,KS,United States,Substantial,SOCATA,TBM700,1.0,Turbo Prop,Business,0.0,0.0,0.0,2.0,VMC
Accident,Bakersfield,CA,United States,Substantial,CESSNA,340A,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Lawrenceville,GA,United States,Substantial,PILATUS,PC12,1.0,Turbo Prop,Business,0.0,0.0,0.0,1.0,VMC
Accident,Marshville,NC,United States,Substantial,BEECH,A36,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC
Accident,Juliaetta,ID,United States,Substantial,GRUMMAN,G164,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Beyersville,TX,United States,Substantial,AIR TRACTOR,AT-402,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Kilbourne,LA,United States,Destroyed,AIR TRACTOR INC,AT 502,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Los Fresnos,TX,United States,Destroyed,BELL,47G-2A,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Madison,KS,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,San Ardo,CA,United States,Substantial,BELL,47G 5,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Killeen,TX,United States,Substantial,PIPER,PA 31P,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Iowa,LA,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164B,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Maxwell,CA,United States,Substantial,BELL,UH 1B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Oberlin,KS,United States,Substantial,AIR TRACTOR INC,AT 502,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Lyons Point,LA,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164B,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Portia,AR,United States,Substantial,BELL,47G 3B 1,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,West,TX,United States,Destroyed,AIR TRACTOR INC,AT 502,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Mesa,AZ,United States,Destroyed,NORTH AMERICAN,AT 6,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC
Accident,Waitsburg,WA,United States,Substantial,BELL,OH 58,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Texarkana,AR,United States,Substantial,CESSNA,501,2.0,Turbo Fan,Executive/corporate,0.0,3.0,0.0,1.0,VMC
Accident,Cozad,NE,United States,Substantial,PIPER,PA 18-150,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Nicolaus,CA,United States,Substantial,AIR TRACTOR INC,AT 502,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,De Smet,ID,United States,Substantial,ROCKWELL,S2R,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Ropesville,TX,United States,Destroyed,AIR TRACTOR,AT-502,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Cahokia/St. Louis,IL,United States,Substantial,ROBINSON HELICOPTER,R22,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Hastings,MN,United States,Substantial,BELL,47G,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Laureles,TX,United States,Substantial,BELL,47G 5,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Brunswick,NC,United States,Destroyed,WSK PZL MIELEC,M 18A,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Deming,NM,United States,Substantial,CESSNA,172S,1.0,Reciprocating,Business,0.0,0.0,2.0,0.0,VMC
Accident,Cairo,IL,United States,Substantial,AIR TRACTOR INC,AT 802,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Delhi,LA,United States,Substantial,AIR TRACTOR INC,AT 502,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Cummings,ND,United States,Substantial,SCHWEIZER AIRCRAFT CORP,G 164,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Lazbuddie,TX,United States,Substantial,THRUSH AIRCRAFT INC,S2R,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,El Centro,CA,United States,Substantial,ROBINSON HELICOPTER,R44,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Brawley,CA,United States,Substantial,ROCKWELL INTERNATIONAL,S 2R,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Saratoga,WY,United States,Substantial,CESSNA,188,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Brawley,CA,United States,Substantial,BELL,OH 58A,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Laurel,DE,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Arlington,WI,United States,Substantial,PIPER,PA 25-235,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Kennett,MO,United States,Destroyed,AIR TRACTOR INC,AT-602,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Surprise,AZ,United States,Substantial,BELL,OH 58,1.0,Turbo Shaft,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Hickory,KY,United States,Substantial,BELL HELICOPTER TEXTRON CANADA,407,1.0,Turbo Shaft,Business,1.0,0.0,0.0,0.0,VMC
Accident,Illiamna,AK,United States,Substantial,CESSNA,A185,1.0,Reciprocating,Business,0.0,0.0,0.0,4.0,VMC
Accident,Topeka,KS,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164A,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Lake Mills,IA,United States,Substantial,BELL,OH 58A,1.0,Turbo Shaft,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Oshkosh,WI,United States,Substantial,BRISTELL,E-LSA,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC
Accident,Minonk,IL,United States,Substantial,TEXAS HELICOPTER CORP,OH 13H/M74A,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Bird Island,MN,United States,Substantial,AIR TRACTOR INC,AT 301,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,David City,NE,United States,Substantial,AIR TRACTOR,AT602,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Outlook,WA,United States,Destroyed,BELL,206,1.0,Turbo Shaft,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Morris,MN,United States,Substantial,HUGHES,269A,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Sleetmute,AK,United States,Substantial,CESSNA,U206G,1.0,Reciprocating,Business,0.0,0.0,0.0,5.0,VMC
Accident,Weiser,ID,United States,Substantial,AIR TRACTOR INC,AT 301,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Homer,AK,United States,Substantial,ROBINSON HELICOPTER COMPANY,R44 II,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC
Accident,Valley City,ND,United States,Substantial,AERO COMMANDER,S2R,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Sparland,IL,United States,Substantial,CONTINENTAL COPTERS INC.,TOMCAT MK6B,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Hickory Ridge,AR,United States,Substantial,AIR TRACTOR INC,AT-502B,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Gunnison,UT,United States,Substantial,ROBINSON HELICOPTER COMPANY,R44 II,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Sleetmute,AK,United States,Substantial,CESSNA,U206,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Broussard,LA,United States,Substantial,BELL,206 L4,1.0,Turbo Shaft,Business,0.0,0.0,0.0,2.0,VMC
Accident,Center,CO,United States,Destroyed,AERO COMMANDER,S2R,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Telluride,CO,United States,Substantial,STEMME GMBH & CO,S10 VT,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC
Accident,Bushton,KS,United States,Substantial,PIPER,PA 25-235,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Cordele,GA,United States,Substantial,AYRES CORPORATION,S 2R,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Sparks,NV,United States,Destroyed,BEECH,A36,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC
Accident,Hondo,TX,United States,Substantial,AIR TRACTOR INC,AT,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Wilson,AR,United States,Substantial,AIR TRACTOR,AT802,1.0,Turbo Prop,Business,0.0,0.0,0.0,1.0,VMC
Accident,Alapaha,GA,United States,Destroyed,CESSNA,A188,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Chestertown,MD,United States,Substantial,GRUMMAN,G164,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Jackson,TN,United States,Substantial,BEECH,B100,2.0,Turbo Prop,Business,0.0,0.0,0.0,1.0,VMC
Accident,San Juan,PR,United States,Substantial,LEARJET,25,2.0,Turbo Jet,Business,0.0,0.0,0.0,3.0,IMC
Accident,Kotzebue,AK,United States,Substantial,PIPER,PA 18,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,IMC
Accident,Galesburg,IL,United States,Substantial,CESSNA,T182,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Gila Bend,AZ,United States,Substantial,TAMARACK HELICOPTERS INC,UH-1H,1.0,Turbo Shaft,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Hanna,WY,United States,Substantial,PIPER,PA18,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Pawtucket,RI,United States,Substantial,CESSNA,525,2.0,Turbo Fan,Business,0.0,0.0,0.0,6.0,IMC
Accident,Paragould,AR,United States,Substantial,AIR TRACTOR INC,AT 502,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Lovelock,NV,United States,Substantial,NORTHLAND AVIATION LLC,IVP,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC
Accident,Kirksville,MO,United States,Substantial,CIRRUS,SR22,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Hereford,TX,United States,Substantial,AIR TRACTOR INC,AT 502B,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Baton Rouge,LA,United States,Substantial,CIRRUS DESIGN CORP,SR22,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Cameron,NC,United States,Substantial,BELL,OH 58C,1.0,Turbo Shaft,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Yuma,AZ,United States,Substantial,BELL,206B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Coleman,TX,United States,Substantial,WEATHERLY AVIATION CO INC,620B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,San Diego,CA,United States,Substantial,CURTISS WRIGHT,TRAVEL AIR 4000,1.0,Reciprocating,Business,0.0,0.0,0.0,5.0,VMC
Accident,Gunnison,CO,United States,Substantial,CESSNA,Citation 500,2.0,Turbo Fan,Business,0.0,0.0,0.0,1.0,VMC
Accident,Green Bay,WI,United States,Substantial,CESSNA,182T,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Howell,MI,United States,Substantial,TEXTRON AVIATION INC,525C,2.0,Turbo Fan,Business,0.0,0.0,1.0,0.0,VMC
Accident,Vernon,UT,United States,Substantial,AIR TRACTOR INC,AT 802,1.0,Turbo Fan,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Armstrong,TX,United States,Substantial,ROBINSON HELICOPTER,R22,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Ellendale,MN,United States,Substantial,MOONEY,M20C,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC
Accident,Holtville,CA,United States,Substantial,ROBINSON HELICOPTER,R44,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Bellingham,WA,United States,Substantial,SOCATA,TBM700,1.0,Turbo Prop,Business,0.0,0.0,0.0,1.0,IMC
Accident,Firebaugh,CA,United States,Substantial,BELL,206B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Fairmont,OK,United States,Substantial,AERO COMMANDER,S2R,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Laramie,WY,United States,Substantial,CIRRUS DESIGN CORP,SR22,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC
Accident,Reno,NV,United States,Substantial,PIPER,AEROSTAR 602P,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Minter City,MS,United States,Destroyed,AIR TRACTOR INC,AT 602,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Marietta,GA,United States,Destroyed,CESSNA,500,2.0,Turbo Fan,Business,1.0,0.0,0.0,0.0,VMC
Accident,Key Largo,FL,United States,Substantial,ICON AIRCRAFT INC,A5,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC
Accident,Greensburg,IN,United States,Substantial,PIPER,PA-22-135,1.0,Reciprocating,Business,0.0,1.0,0.0,2.0,VMC
Accident,LEWISTOWN,MT,United States,Substantial,WEATHERLY AVIATION CO INC,620B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Palmer,KS,United States,Substantial,GRUMMAN SCHWEIZER,G-164,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Hollis,OK,United States,Substantial,AIR TRACTOR INC,AT 602,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Tahoka,TX,United States,Destroyed,AIR TRACTOR INC,AT 502,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Gypsum,KS,United States,Substantial,THRUSH AIRCRAFT INC,S2R-H80,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Waterloo,IL,United States,Substantial,ROTORCRAFT DEVELOPMENT CORP,OH-58A+,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Lake Berryessa,CA,United States,Substantial,ICON AIRCRAFT INC,A5,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC
Accident,Walnut Ridge,AR,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G 164,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Beech Grove,AR,United States,Destroyed,GRUMMAN,G-164C,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Vevay,IN,United States,Substantial,ROBINSON HELICOPTER COMPANY,R44,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Dumas,TX,United States,Substantial,AIR TRACTOR INC,AT 802,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Peach Springs,AZ,United States,Substantial,EUROCOPTER,EC130,1.0,Turbo Shaft,Business,0.0,0.0,0.0,1.0,VMC
Accident,Rockville,ID,United States,Substantial,BELL,206B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Maxwell,CA,United States,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,El Campo,TX,United States,Substantial,PIPER,PA36,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,San Carlos,CA,United States,Substantial,CESSNA,T182,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC
Accident,Dimmitt,TX,United States,Substantial,ROBINSON HELICOPTER COMPANY,R44 II,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC
Accident,Prosser,WA,United States,Substantial,AIR TRACTOR INC,AT 802,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Tulelake,CA,United States,Substantial,AG-CAT CORPORATION,G 164,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Douglas,WY,United States,Substantial,ROBINSON HELICOPTER COMPANY,R44 II,1.0,Reciprocating,Business,0.0,0.0,1.0,3.0,VMC
Accident,Salem,OR,United States,Substantial,CESSNA,A188,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Hastings,MN,United States,Substantial,BELL-TELLIJOHN,47G,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,1.0,VMC
Accident,Pocahontas,AR,United States,Substantial,AIR TRACTOR INC,AT 802,1.0,Turbo Prop,Aerial Application,0.0,1.0,0.0,0.0,VMC
Accident,Van Nuys,CA,United States,Substantial,CHAMPION,7ECA,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Williams,CA,United States,Substantial,BELL,UH1B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Portales,NM,United States,Destroyed,AIR TRACTOR INC,AT 502,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Entiat,WA,United States,Substantial,BELL,206B,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Stirum,ND,United States,Destroyed,AIR TRACTOR INC,AT 602,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,IMC
Accident,Uniontown,KY,United States,Substantial,BELL,206,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Edna,TX,United States,Substantial,AIR TRACTOR INC,AT 502,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Dixon,KY,United States,Substantial,BELL,206,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Big Lake,MN,United States,Substantial,BELL,47D1,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Pocahontas,IL,United States,Substantial,ROBINSON HELICOPTER COMPANY,R44 II,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Paoli,IN,United States,Substantial,ROBINSON HELICOPTER COMPANY,R44,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC
Accident,Cash,AR,United States,Destroyed,AIR TRACTOR INC,AT 602,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC
Accident,Ireland,IN,United States,Destroyed,ROBINSON HELICOPTER,R44,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
Accident,Friday Harbor,WA,United States,Substantial,CESSNA,170,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC
Accident,Tyler,TX,United States,Destroyed,PIPER,PA31T,2.0,Turbo Prop,Business,2.0,0.0,0.0,0.0,VMC
Accident,Mesa,AZ,United States,Substantial,EVOLUTION 19,Lancair Evolution,1.0,Turbo Prop,Business,2.0,0.0,0.0,0.0,VMC
Accident,Pierce,NE,United States,Substantial,PIPER,PA-25-235,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC
